#{"t_start": 1641899369.7545369, "env_id": "HalfCheetah-v2"}
r,l,t
-276.718088,1000,42.04732
-309.772546,1000,73.107154
-241.280497,1000,104.6517
-319.876421,1000,136.338016
-211.781873,1000,168.621857
-204.828441,1000,201.40223
-387.256743,1000,234.507572
-331.058972,1000,267.995311
-173.302406,1000,302.376603
-271.933347,1000,336.988958
-230.83772,1000,371.872044
-247.918953,1000,407.549949
-268.539521,1000,443.549545
-186.85207,1000,479.728476
-205.988805,1000,517.062474
-177.927059,1000,554.479032
-294.633397,1000,592.242693
-377.672051,1000,630.537295
-269.801063,1000,669.539804
-258.226007,1000,708.783529
-231.821868,1000,749.079972
-197.218452,1000,789.190935
-323.191927,1000,830.147318
-385.229681,1000,871.521098
-225.433254,1000,913.198128
-541.747867,1000,981.296612
-556.988618,1000,1046.13683
-540.659048,1000,1111.804995
-505.842684,1000,1177.9106
-339.736328,1000,1244.698336
826.323809,1000,1311.86184
898.246005,1000,1379.191853
1258.565445,1000,1446.986367
1647.478597,1000,1515.925888
2198.022584,1000,1584.031227
2149.307639,1000,1653.247867
2507.80625,1000,1722.634858
2374.247386,1000,1791.911332
2264.034779,1000,1862.523451
2484.422837,1000,1933.297222
2714.01024,1000,2004.516096
2883.108706,1000,2076.327482
2611.723187,1000,2148.786226
3203.768552,1000,2221.072175
3264.821666,1000,2293.833657
3432.310974,1000,2366.79227
3487.054664,1000,2440.251164
3384.939204,1000,2514.82477
3546.003836,1000,2590.076008
3613.07078,1000,2665.235442
3609.647687,1000,2740.569665
3679.423722,1000,2817.084699
3644.422546,1000,2893.42293
3810.076203,1000,2970.111784
3769.720039,1000,3047.761776
3836.102036,1000,3125.562038
3914.690225,1000,3203.654946
3950.006829,1000,3282.571136
3177.142006,1000,3361.84426
3832.455229,1000,3441.402219
4054.108573,1000,3521.346582
4002.382995,1000,3602.285538
4092.758241,1000,3683.717044
3996.965996,1000,3765.747188
4187.31867,1000,3847.73314
3995.961842,1000,3930.314956
4135.049476,1000,4013.11149
4127.948073,1000,4096.022633
4183.645553,1000,4179.689313
4239.149007,1000,4264.28931
4405.401918,1000,4349.535942
4458.067066,1000,4435.264272
4445.273201,1000,4521.1904
4419.281768,1000,4608.348357
4537.977219,1000,4695.464202
4452.61634,1000,4782.719008
4503.621205,1000,4870.494219
4471.387594,1000,4957.685538
4469.73398,1000,5046.381222
4567.907321,1000,5135.263584
4675.208783,1000,5224.624075
4758.238817,1000,5314.33522
4673.703695,1000,5405.12399
4687.701205,1000,5496.582617
4762.700579,1000,5588.570929
4837.900928,1000,5681.08229
4841.173501,1000,5773.344138
4787.044466,1000,5866.094902
4854.564919,1000,5959.519857
4652.960595,1000,6053.254067
4839.31861,1000,6149.025285
4908.943782,1000,6245.919927
4914.111441,1000,6343.333028
4743.524025,1000,6439.699533
4872.753079,1000,6536.448128
4894.678213,1000,6633.253866
5026.702598,1000,6730.416198
4979.351509,1000,6828.410282
4915.186417,1000,6926.734034
4901.947266,1000,7025.894865
4979.302665,1000,7124.288268
4905.076482,1000,7222.65796
4960.884813,1000,7321.473324
4943.686959,1000,7420.033019
4935.621302,1000,7518.172038
4893.007217,1000,7616.437698
5014.213644,1000,7714.780203
5050.621487,1000,7813.41614
5003.703067,1000,7911.895453
5114.008906,1000,8011.039003
5063.820888,1000,8110.518618
5046.530181,1000,8209.867895
5151.255052,1000,8308.048225
5094.23547,1000,8406.919092
5035.733668,1000,8505.158605
5142.872861,1000,8604.481151
5160.133346,1000,8703.822432
5176.086872,1000,8803.148986
5184.570114,1000,8901.972672
5178.314495,1000,8999.973272
5118.07234,1000,9098.493088
5099.09027,1000,9196.757773
5185.610172,1000,9295.081925
5047.651797,1000,9393.797005
5090.842222,1000,9492.852255
5143.726185,1000,9591.467689
5113.545021,1000,9690.846254
5166.368468,1000,9789.466422
5144.925788,1000,9888.311722
5160.981666,1000,9984.153836
5133.624549,1000,10077.367172
5187.098899,1000,10171.419291
5320.284886,1000,10265.386004
5250.133756,1000,10359.169605
5196.78378,1000,10452.364273
5193.196948,1000,10546.021796
5332.383671,1000,10639.205831
5209.404345,1000,10733.341753
5250.501503,1000,10827.437204
5251.262081,1000,10921.674828
5117.502346,1000,11015.932463
5260.386054,1000,11110.125617
5364.802525,1000,11204.009486
5264.374559,1000,11298.342518
5289.226397,1000,11392.491889
5247.421334,1000,11486.620191
5363.027459,1000,11581.038513
5334.166836,1000,11675.223512
5342.948311,1000,11769.351816
5289.100637,1000,11863.718492
5288.1467,1000,11957.897432
5312.620043,1000,12051.165109
5377.747733,1000,12144.036266
5404.831171,1000,12236.936311
5318.98778,1000,12329.672387
5387.667594,1000,12422.273015
5398.722822,1000,12515.132899
5377.820004,1000,12607.88725
5361.422597,1000,12700.706334
5362.034122,1000,12793.69839
5424.266788,1000,12887.658999
5464.834298,1000,12980.331848
5416.318724,1000,13074.647735
5416.789686,1000,13168.900378
5395.213899,1000,13263.183428
5397.250022,1000,13357.529609
5399.037016,1000,13452.42909
5338.514442,1000,13545.162246
5471.828145,1000,13637.815447
5451.759811,1000,13730.689758
5514.087972,1000,13823.450695
5390.571659,1000,13916.120173
5537.120297,1000,14009.033396
5520.737602,1000,14102.900249
5526.159298,1000,14197.029909
5502.150941,1000,14291.193968
5350.220498,1000,14384.297479
5471.25294,1000,14478.28448
5446.909347,1000,14572.517991
5574.977615,1000,14666.809091
5460.080736,1000,14760.96478
5322.209479,1000,14855.018738
5533.12654,1000,14949.302939
5588.332233,1000,15043.450286
5579.906468,1000,15136.224427
5616.577601,1000,15228.891415
5599.406597,1000,15321.59467
5512.634077,1000,15415.199387
5617.546357,1000,15509.389494
5538.130047,1000,15603.470704
5522.45015,1000,15696.448672
5599.135066,1000,15789.293895
5252.131125,1000,15883.429178
5665.063294,1000,15977.14787
5605.863494,1000,16071.172367
5105.046186,1000,16165.467466
5587.503487,1000,16259.588791
5653.550241,1000,16353.357735
5591.975894,1000,16445.927895
5777.268998,1000,16538.613739
5762.698215,1000,16631.31761
5681.585038,1000,16723.642909
5668.559889,1000,16816.12253
5417.427905,1000,16909.661308
5667.097454,1000,17003.683554
5684.26341,1000,17100.385131
5262.639221,1000,17196.56196
5798.649583,1000,17293.129582
5792.800052,1000,17390.06543
5622.241538,1000,17487.128841
